src,dst
1606071642,2687536463
1606071642,3310728441
1606071642,1501882650
1606071642,1677875323
1606071642,5125830411
1606071642,1736008294
1606071642,5167198527
1606071642,2044295915
1606071642,1726042595
1606071642,2006620184
1606071642,5075382022
1606071642,5095181469
1606071642,1052738035
1606071642,2205675180
1606071642,1609585664
1606071642,5059187293
1606071642,2323383671
1606071642,3276404393
1606071642,3850585736
1606071642,2736437327
1606071642,2485693085
1606071642,1659511487
1606071642,3614985455
1606071642,2752751325
1606071642,1694421372
1606071642,2419595357
1606071642,2501194911
1606071642,3312621185
1606071642,5173900643
1606071642,5243775292
1606071642,3227806530
1606071642,1850069323
1606071642,5248330695
1606071642,3900338829
1606071642,1361901183
1606071642,2184726400
1606071642,5262462327
1606071642,1980685365
1606071642,2977457344
1606071642,5192518715
1606071642,5164321213
1606071642,3222817584
1606071642,2335697385
1606071642,1854227070
1606071642,3716250712
1606071642,1733271522
1606071642,2968667205
1606071642,1839116047
1606071642,3848902562
1606071642,2369528272
1606071642,1922723371
1606071642,3237941642
1606071642,5142360051
1606071642,3985527728
1606071642,1847228570
1606071642,100808810d330a5baf9d07ef9a45d1d7602295
1606071642,1988572045
1606071642,1850988623
1606071642,1408304665
1606071642,2085128713
1606071642,1796119414
1606071642,1688041835
1606071642,2618084547
1606071642,1746020817
1606071642,3163859682
1606071642,1903256441
1606071642,2650683380
1606071642,5191190515
1606071642,3917217160
1606071642,1717157527
1606071642,1689219395
1606071642,1781146842
1606071642,1764613261
1606071642,1969537135
1606071642,1691579664
1606071642,1690578355
1606071642,2292800181
1606071642,2587097610
1606071642,1860032997
1606071642,3782696734
1606071642,1695958733
1606071642,1848556943
1606071642,1758262353
1606071642,1173829380
1606071642,1496878501
1606071642,2514803044
1606071642,2014149297
1606071642,2423763501
5333113457,5083527800
3908968566,5083527800
5245887575,5083527800
5136896296,5083527800
5055753440,5083527800
5102378790,5083527800
5074112714,5083527800
5073806823,5083527800
5092040277,5083527800
3104815853,5083527800
5141568338,5083527800
5140779499,5083527800
5070017763,5083527800
5046909317,5083527800
3973204091,5083527800
5145966696,5083527800
5085868082,5083527800
1932283940,5083527800
2671109275,5083527800
5083527800,5098957554
5083527800,2606916377
5083527800,5035232929
5083527800,1771529765
5083527800,2132734472
5083527800,2988607732
5083527800,2928922127
5083527800,3281044202
5083527800,1566928020
5083527800,2465504227
5083527800,3836515760
5083527800,3429865082
5083527800,1890805903
5083527800,3753375797
5083527800,1642909335
5083527800,1934183965
5083527800,1721310391
5083527800,2003165827
5083527800,1969837394
5083527800,2173966235
5083527800,3565827592
5083527800,3556220740
5083527800,2121629932
5083527800,1735233255
5083527800,1785844301
5083527800,1975218684
5083527800,3060742925
5083527800,1752021340
5083527800,2629742623
5083527800,1936121274
5083527800,3118189631
5083527800,1880235263
5083527800,2141334915
5083527800,3270034864
5083527800,1895348595
5083527800,1630246164
5083527800,3683510392
5083527800,1762639503
5083527800,1822946031
5083527800,1726022534
5083527800,2815565282
5083527800,2881003222
5083527800,2041481651
5083527800,1728916487
5083527800,3828215195
5083527800,3219549270
5083527800,3057767365
5083527800,2859815172
5083527800,1792286151
5083527800,3667563390
5083527800,2772524700
5083527800,1932283940
5083527800,2553130671
3239164931,2757958022
3975911128,2757958022
5077365501,2757958022
5246121737,2757958022
3164381254,2757958022
5085868082,2757958022
2757958022,1736109500
2757958022,1582771063
2757958022,1940647417
2757958022,1575314237
2757958022,1915167701
2757958022,3198827564
2757958022,1889659390
2757958022,3866442111
2757958022,2791517122
2757958022,1590956147
2757958022,3219549270
2757958022,1840961267
2757958022,1799475162
2757958022,2614105264
2757958022,3713141140
2757958022,1778060225
2757958022,3219930342
2757958022,1870002657
2757958022,1764645430
2757958022,2860362497
2757958022,5035232929
2757958022,1821328614
2757958022,1403480357
2757958022,2121629932
2757958022,1905477754
2757958022,3223437121
2757958022,2085128713
2757958022,3210437470
5331025242,2105845957
5310763687,2105845957
5308041016,2105845957
5255111016,2105845957
2730342645,2105845957
5287052960,2105845957
2624027952,2105845957
5285150025,2105845957
3978467501,2105845957
2369137671,2105845957
3975258743,2105845957
5306380602,2105845957
5321545846,2105845957
5322503050,2105845957
5290838404,2105845957
3001167303,2105845957
3252320720,2105845957
3816662207,2105845957
3772034585,2105845957
3081934564,2105845957
3832078325,2105845957
5107725364,2105845957
2519645844,2105845957
5155576604,2105845957
3886306561,2105845957
3238345900,2105845957
3830321832,2105845957
5125658824,2105845957
2194542505,2105845957
2587558642,2105845957
3760070271,2105845957
5196663515,2105845957
3980498022,2105845957
5019025561,2105845957
3494736141,2105845957
5116727524,2105845957
5102958931,2105845957
3927058395,2105845957
2663380347,2105845957
3484314222,2105845957
5103170820,2105845957
5110042417,2105845957
5132811191,2105845957
3878174939,2105845957
5029703373,2105845957
5077873182,2105845957
3888948615,2105845957
3654990571,2105845957
3431691662,2105845957
3973753072,2105845957
5085868082,2105845957
3579219387,2105845957
5038518893,2105845957
3284515864,2105845957
1944342302,2105845957
5069905350,2105845957
2105845957,3320683804
2105845957,3910603786
2105845957,3924111445
2105845957,3609583895
2105845957,1784877691
2105845957,2196325511
2105845957,1167147710
2105845957,3224230683
2105845957,1695958733
2105845957,1822946031
2105845957,1644291782
2105845957,3309802262
2105845957,1357632385
2105845957,3891496525
2105845957,3767537791
2105845957,1737923263
2105845957,2345695343
2105845957,1228894202
2105845957,1800591743
2105845957,1769684987
2105845957,3784651107
2105845957,1757573407
2105845957,1641545285
2105845957,1516603904
2105845957,1742883382
2105845957,3756087501
2105845957,3944946911
2105845957,1721523337
2105845957,2299250582
2105845957,5177867466
2105845957,1718436033
2105845957,2146330115
2105845957,3308927674
2105845957,1453518611
2105845957,1609648201
2105845957,5279972254
2105845957,1695346513
2105845957,1678848030
2105845957,1685071990
2105845957,1731274212
2105845957,3218506312
2105845957,3101306141
2105845957,2485693085
2105845957,2848708205
2105845957,1740585055
2105845957,1036500893
2105845957,3896580055
2105845957,2693773791
2105845957,2377094081
2105845957,2335697385
2105845957,1752112814
2105845957,1682454721
2105845957,1933315952
2105845957,1698111712
2105845957,3776367437
2105845957,1646685455
2105845957,1757635273
2105845957,2534797880
2105845957,3975456032
2105845957,1747790171
2105845957,1885308955
2105845957,1673614910
2105845957,3227806530
2105845957,1245856511
2105845957,2608809423
2105845957,1993371675
2105845957,2034280670
2105845957,2478293907
2105845957,2146965345
2105845957,2815637691
2105845957,2858664461
2105845957,1745516443
2105845957,5022087178
2105845957,3468159422
2105845957,1282356105
2105845957,2707349633
2105845957,3810641833
2105845957,3603176320
2105845957,3098123387
2105845957,1884793203
2105845957,1857377244
2105845957,1999927431
2105845957,5249250744
2105845957,2719825391
2105845957,1867006380
2105845957,2744875141
2105845957,1807407407
2105845957,1888498011
2105845957,3233400740
2105845957,1268972811
2105845957,2833791904
2105845957,2282113241
2105845957,1788911247
2105845957,1866877650
2105845957,1562733243
2105845957,3304871570
2105845957,1820359217
2105845957,1901375041
2105845957,2100813877
2105845957,3898265137
5227819997,1311342331
5000062285,1311342331
5135375755,1311342331
5143279087,1311342331
5310027575,1311342331
5087738461,1311342331
3820860992,1311342331
5097512480,1311342331
5085868082,1311342331
1700545115,1311342331
3509187297,1311342331
3207412504,1311342331
2035638031,1311342331
1243180244,1311342331
1708175487,1311342331
1882832832,1311342331
1829877315,1311342331
1660834732,1311342331
1311342331,2995238522
1311342331,3440912690
1311342331,1659490917
1311342331,1766053417
1311342331,1766752803
1311342331,2010896773
1311342331,2946130075
1311342331,5159227333
1311342331,2547006347
1311342331,1900338153
1311342331,1751209943
1311342331,1751101974
1311342331,3220000790
1311342331,1700545115
1311342331,2121629932
1311342331,1735233255
1311342331,5056352669
1311342331,2038189103
1311342331,2859815172
1311342331,3179974970
1311342331,3957275713
1311342331,3578479905
1311342331,2526911840
1311342331,2759751670
1311342331,2842452124
1311342331,2803301701
1311342331,3973595899
1311342331,3912522941
1311342331,1707093584
1311342331,2077744000
1311342331,1971977632
1311342331,2115528944
1311342331,1762090634
1311342331,3880051096
1311342331,1169265702
1311342331,1497005993
1311342331,1621323850
1311342331,1173544654
1311342331,1293158903
1311342331,1243667280
1311342331,2664508743
1311342331,1649166140
1311342331,1913663321
1311342331,1195242865
1311342331,1265061803
1311342331,1266286555
1311342331,2035638031
1311342331,1662784787
1311342331,2447406265
1311342331,2807367967
1311342331,3436460410
1311342331,2398991097
1311342331,2170947212
1311342331,1243180244
1311342331,1909635730
1311342331,2313025200
1311342331,2518538357
1311342331,1708175487
1311342331,1727769550
1311342331,1734026127
1311342331,1646041993
1311342331,1193258161
1311342331,2726902831
1311342331,2687378993
1311342331,2669061701
1311342331,1444865141
1311342331,1838268454
1311342331,2569870941
1311342331,2852699685
1311342331,2295389250
1311342331,1672330664
1311342331,1742741072
1311342331,2452933723
1311342331,1882832832
1311342331,1304194202
1311342331,1230663070
1311342331,1722746352
1311342331,1829877315
1311342331,1808809730
1311342331,1851921733
1311342331,1660834732
1311342331,1746193917
1311342331,1631466261
1311342331,1729930211
1311342331,1750593640
1311342331,2144558401
1311342331,2115176610
1311342331,1765870915
1311342331,2053148147
1311342331,1658837670
1311342331,2449311373
1311342331,1275017594
1311342331,1962310741
1311342331,1311251767
1311342331,1018273844
1311342331,1235733075
1311342331,1847809561
1311342331,1223762662
1311342331,1188552450
5106917830,1768537661
5320649270,1768537661
5041859664,1768537661
5139685275,1768537661
2401397461,1768537661
5055074482,1768537661
2514566762,1768537661
2477841944,1768537661
5290452739,1768537661
3975973577,1768537661
5265063172,1768537661
3934936460,1768537661
3002391695,1768537661
5089411788,1768537661
3772239711,1768537661
5225773755,1768537661
5157925799,1768537661
2595319464,1768537661
5227214043,1768537661
3973480205,1768537661
3539321247,1768537661
5229436978,1768537661
5227211888,1768537661
5225213530,1768537661
3856260510,1768537661
5038198509,1768537661
2517346244,1768537661
5123814370,1768537661
5151309700,1768537661
3972785176,1768537661
5078916742,1768537661
5016547688,1768537661
5064329118,1768537661
5090519739,1768537661
2822096127,1768537661
5082867860,1768537661
5088855027,1768537661
5082679854,1768537661
5075034544,1768537661
5085868082,1768537661
1763391860,1768537661
3960739837,1768537661
3974511390,1768537661
3892150312,1768537661
3561621704,1768537661
3547979773,1768537661
3847616951,1768537661
3768848587,1768537661
3313314171,1768537661
3807373542,1768537661
3561900754,1768537661
3499270617,1768537661
2719684401,1768537661
3217899192,1768537661
3228527470,1768537661
3183719612,1768537661
3198028220,1768537661
3128725554,1768537661
1768537661,2214257545
1768537661,5308737437
1768537661,2606916377
1768537661,2636168107
1768537661,2009643643
1768537661,3904296101
1768537661,1781618857
1768537661,2012562223
1768537661,2401397461
1768537661,3618448637
1768537661,1249685117
1768537661,2859258962
1768537661,1750294477
1768537661,2163787014
1768537661,1003092595
1768537661,3194249964
1768537661,2208727481
1768537661,1767703070
1768537661,2660676803
1768537661,3980763534
1768537661,1695958733
1768537661,5288647434
1768537661,3437557670
1768537661,1706355842
1768537661,2722119650
1768537661,3171445197
1768537661,1757022731
1768537661,1897185453
1768537661,1768198384
1768537661,5056352669
1768537661,1838220712
1768537661,5104377426
1768537661,3656314163
1768537661,3203047940
1768537661,3577631171
1768537661,2234165192
1768537661,1750067330
1768537661,1511804135
1768537661,5240331908
1768537661,1780798503
1768537661,5139833202
1768537661,2647632922
1768537661,1697069615
1768537661,5196277838
1768537661,1759398287
1768537661,1696327033
1768537661,1645552835
1768537661,3270034864
1768537661,3436682624
1768537661,1858977832
1768537661,5313643123
1768537661,3402806924
1768537661,3239719503
1768537661,2815804665
1768537661,1886643250
1768537661,2122997570
1768537661,5304317545
1768537661,5109202031
1768537661,2400310385
1768537661,1732472555
1768537661,1078007814
1768537661,2395743084
1768537661,2826468812
1768537661,2540449810
1768537661,3746611570
1768537661,3167305545
1768537661,2147904724
1768537661,3258969354
1768537661,2807417123
1768537661,2729002613
1768537661,2649319824
1768537661,1870002657
1768537661,5227214043
1768537661,2415848337
1768537661,2328441837
1768537661,5164361650
1768537661,1678609024
1768537661,3266017300
1768537661,1969945221
1768537661,3210940885
1768537661,1671722032
1768537661,1949804105
1768537661,3539321247
1768537661,5082715174
1768537661,5110442932
1768537661,2488207803
1768537661,3902739364
1768537661,3710704305
1768537661,1260460590
1768537661,2426201203
1768537661,2453817550
1768537661,2178813423
1768537661,2372773815
1768537661,5142840067
1768537661,3272747830
1768537661,3828215195
1768537661,3782356890
1768537661,5104923761
1768537661,5073501038
1768537661,5082619321
5354719329,2064748387
5053169614,2064748387
5237409004,2064748387
5285288644,2064748387
3490421917,2064748387
1103341177,2064748387
2454188007,2064748387
5130881425,2064748387
5313457919,2064748387
3120909731,2064748387
5271107359,2064748387
5294965430,2064748387
5306453691,2064748387
2478250970,2064748387
1827502672,2064748387
3341915342,2064748387
5102599477,2064748387
5318403698,2064748387
3609653954,2064748387
3372703334,2064748387
5306170934,2064748387
5262468531,2064748387
2833840390,2064748387
5285434093,2064748387
1954121555,2064748387
5253455277,2064748387
5099506949,2064748387
5290869547,2064748387
5264325081,2064748387
5227212039,2064748387
3496666947,2064748387
1652528445,2064748387
2606032680,2064748387
3281879617,2064748387
3855910375,2064748387
5035111946,2064748387
5095494944,2064748387
2973866124,2064748387
1720777614,2064748387
2112795517,2064748387
3253472630,2064748387
2930621910,2064748387
3122493267,2064748387
3189551784,2064748387
2423274495,2064748387
2138403460,2064748387
2491458752,2064748387
1778857917,2064748387
2102970602,2064748387
1941234430,2064748387
1833564190,2064748387
1926008275,2064748387
2839417271,2064748387
2656358672,2064748387
3085534013,2064748387
3972851227,2064748387
3954174185,2064748387
5075083384,2064748387
5064968696,2064748387
5101422561,2064748387
3816948673,2064748387
5082661041,2064748387
5027482719,2064748387
5083556609,2064748387
3961347557,2064748387
3973333004,2064748387
3847961014,2064748387
5064971822,2064748387
5086853023,2064748387
5079916511,2064748387
3978445506,2064748387
5077976941,2064748387
5085868082,2064748387
2415872050,2064748387
5053972636,2064748387
5069163039,2064748387
2064748387,2261257272
2064748387,3717961141
2064748387,3736283403
2064748387,2454188007
2064748387,1848556943
2064748387,5269312373
2064748387,2485693085
2064748387,3121478817
2064748387,5293193665
2064748387,5095959610
2064748387,2832124824
2064748387,5348616463
2064748387,5177867466
2064748387,2480858651
2064748387,3203772804
2064748387,3830291206
2064748387,3519528514
2064748387,3120735915
2064748387,2667214531
2064748387,1728916487
2064748387,2879642133
2064748387,1822170960
2064748387,2164554500
2064748387,2989048280
2064748387,2158394460
2064748387,3226485425
2064748387,1796692370
2064748387,1680990025
2064748387,3593727852
2064748387,5055989140
2064748387,3159195002
2064748387,5299355646
2064748387,1395712854
2064748387,1864817172
2064748387,1244151270
2064748387,3780338555
2064748387,2296015601
2064748387,2956789415
2064748387,3542030075
2064748387,2498542700
2064748387,5119347041
2064748387,3705642654
2064748387,3911404092
2064748387,1745629520
2064748387,1651536552
2064748387,2257990520
2064748387,5172178384
2064748387,1286258070
2064748387,1898015601
2064748387,2498805694
2064748387,1821328614
2064748387,2532551012
2064748387,1728243944
2064748387,3095515817
2064748387,5041708216
2064748387,1707891721
2064748387,2162950400
2064748387,1660646684
2064748387,3200012774
2064748387,3204606437
2064748387,2090244793
2064748387,2668045542
2064748387,3578473815
2064748387,3733077880
2064748387,1652528445
2064748387,2697257333
2064748387,2174926585
2064748387,2697416452
2064748387,2020558325
2064748387,5137469703
2064748387,1679772181
2064748387,1823225011
2064748387,3248505262
2064748387,2719345633
2064748387,2720743761
2064748387,3030970201
2064748387,1809174181
2064748387,3548213144
2064748387,2534797880
2064748387,3975456032
2064748387,5022087178
2064748387,2049734651
2064748387,1657377313
2064748387,3376510190
2064748387,5077873182
2064748387,2756380412
2064748387,1886928260
2064748387,1776108667
2064748387,1800432744
2064748387,1794232240
2064748387,1752666370
2064748387,2859815172
2064748387,2694091593
2064748387,3777265933
2064748387,2622092932
2064748387,1713926427
2064748387,5137899577
2064748387,5042940734
2064748387,1890589381
2064748387,2729040293
5261048336,2600744304
5122582568,2600744304
3700486750,2600744304
5237355260,2600744304
1701906032,2600744304
5313405654,2600744304
5087761182,2600744304
3978469588,2600744304
5135313083,2600744304
5341451411,2600744304
5077645055,2600744304
3700512154,2600744304
5090600248,2600744304
5093348097,2600744304
3987970416,2600744304
5063237287,2600744304
5042354268,2600744304
5034116958,2600744304
5072054705,2600744304
3446589310,2600744304
2546459684,2600744304
3824658089,2600744304
5303661046,2600744304
3922083808,2600744304
2684925113,2600744304
2809263562,2600744304
5306459604,2600744304
3923739838,2600744304
5067032389,2600744304
3928758837,2600744304
3002295693,2600744304
2379771834,2600744304
3542728635,2600744304
5276058017,2600744304
2184639133,2600744304
2655796267,2600744304
5266778282,2600744304
1891419464,2600744304
1836965313,2600744304
5176128234,2600744304
3043691987,2600744304
3201928753,2600744304
3976011565,2600744304
5083489134,2600744304
3947306079,2600744304
1730519331,2600744304
5272704811,2600744304
5036750795,2600744304
2291581762,2600744304
2543267132,2600744304
5193990885,2600744304
5079206806,2600744304
3002620802,2600744304
2883057183,2600744304
2807075695,2600744304
1882446043,2600744304
5108134328,2600744304
3504272791,2600744304
3978379502,2600744304
2201975285,2600744304
2710755435,2600744304
5181838910,2600744304
2881618780,2600744304
2909477471,2600744304
5073175655,2600744304
5135169299,2600744304
2273469560,2600744304
3194397093,2600744304
2042393351,2600744304
5083156453,2600744304
2272494947,2600744304
2713307441,2600744304
2600744304,1785749160
2600744304,1932809910
2600744304,3099016097
2600744304,1739841275
2600744304,2430259303
2600744304,1780481403
2600744304,5155643369
2600744304,3477370701
2600744304,3922083808
2600744304,3287182773
2600744304,1810802952
2600744304,1912995473
2600744304,5098547539
2600744304,2809263562
2600744304,1787766393
2600744304,2470560610
2600744304,1924561841
2600744304,1744769622
2600744304,2706729504
2600744304,3071956437
2600744304,2708900335
2600744304,1669919397
2600744304,2379771834
2600744304,3217179555
2600744304,2641144185
2600744304,1195054531
2600744304,1742566624
2600744304,3542728635
2600744304,2184639133
2600744304,2655796267
2600744304,1897320685
2600744304,2807075695
2600744304,3043691987
2600744304,3201928753
2600744304,5167198527
2600744304,3251019082
2600744304,3069348215
2600744304,1730519331
2600744304,2403599272
2600744304,2543267132
2600744304,2291581762
2600744304,2238199814
2600744304,3002620802
2600744304,2883057183
2600744304,1750483271
2600744304,1882446043
2600744304,2710755435
2600744304,2881618780
2600744304,2630646082
2600744304,3504272791
2600744304,2273469560
2600744304,3194397093
2600744304,1706372681
2600744304,1993305471
2600744304,3557404402
2600744304,1213330704
2600744304,1698215673
2600744304,2272494947
2600744304,5120842149
2600744304,2818718337
2600744304,3186369537
2600744304,1252571101
2600744304,5045135322
2600744304,1435842392
2600744304,3144314637
2600744304,1623962032
2600744304,3503067231
2600744304,2506925235
2600744304,3245393294
2600744304,1709784344
2600744304,2608809423
2600744304,2928766951
2600744304,1249685117
2600744304,2676168101
2600744304,3656711255
2600744304,3062080861
2600744304,3244242117
2600744304,1656565920
2600744304,1693775877
2600744304,2583592444
2600744304,1973422655
2600744304,3483660444
2600744304,2171978407
2600744304,3476925943
2600744304,1251372271
2600744304,3229125510
2600744304,3819363678
2600744304,1773761872
2600744304,1276494893
2600744304,2842566732
2600744304,3211559355
2600744304,1670645393
2600744304,2020078245
2600744304,2011178982
2600744304,2392261910
2600744304,2620297554
2600744304,1767748087
2600744304,2648558223
2600744304,3050518817
2600744304,2121629932
5342000791,5048686824
3947661818,5048686824
3934985179,5048686824
3316728441,5048686824
5085868082,5048686824
2671109275,5048686824
5048686824,2488200390
5048686824,1855605371
5048686824,2038347712
5048686824,1752674951
5048686824,1890726017
5048686824,2047938511
5048686824,2482432924
5048686824,5157039966
5048686824,1251372271
5048686824,1790028755
5048686824,2193442020
5048686824,2859815172
5048686824,2038189103
5048686824,2158268117
5048686824,3951757559
5048686824,1728916487
5048686824,1997549705
5048686824,2973866124
5048686824,2560819775
5048686824,1934344570
5048686824,1615083231
5048686824,5075902902
5048686824,1676122664
5048686824,2988607732
5048686824,3319715354
5048686824,1743632190
5048686824,1895327843
5048686824,2798986085
5048686824,2772524700
5048686824,2252912344
5048686824,1821328614
5048686824,2121629932
5048686824,2725678595
5048686824,1983711441
5048686824,1173236484
5048686824,2154178071
5048686824,3205288434
5048686824,1440471991
5048686824,1689610041
5048686824,2873559792
5048686824,1078455552
5048686824,1760388232
5048686824,1928554655
5048686824,1748448830
5048686824,2746118482
5048686824,2649319824
5048686824,2759751670
5048686824,1750322241
5048686824,3880537767
5048686824,1717851677
5048686824,1155631071
5048686824,1761179351
5048686824,2688543673
5048686824,1956217043
5048686824,3830291206
5048686824,1707125553
5048686824,2041481651
5048686824,3049264700
5048686824,3736067210
5048686824,1771529765
5048686824,2612799563
5048686824,2889121921
5048686824,2423397673
5048686824,2217035934
5048686824,1800341434
5048686824,2740070552
5048686824,2277172724
5036210366,1727930990
5128636768,1727930990
5139338833,1727930990
5328006843,1727930990
5041497865,1727930990
2568346890,1727930990
2806838327,1727930990
1807937080,1727930990
5328865938,1727930990
5208051203,1727930990
3757248363,1727930990
5246980665,1727930990
5033622317,1727930990
5281530724,1727930990
5246956530,1727930990
3784502612,1727930990
3254702004,1727930990
5111782299,1727930990
3067121432,1727930990
5214075456,1727930990
3973465512,1727930990
5039231284,1727930990
1840758944,1727930990
5130403926,1727930990
1687027594,1727930990
5057209173,1727930990
3841962778,1727930990
5085868082,1727930990
5062991063,1727930990
5044405350,1727930990
5059469698,1727930990
3788060090,1727930990
5027464262,1727930990
3874997327,1727930990
3757271901,1727930990
3932650739,1727930990
2052512803,1727930990
2086845247,1727930990
3218827004,1727930990
2355262097,1727930990
3903562181,1727930990
3852858907,1727930990
3891492117,1727930990
1788146704,1727930990
2921600175,1727930990
2418250680,1727930990
2621787521,1727930990
3815363364,1727930990
3662628693,1727930990
3771788972,1727930990
2788924054,1727930990
3636298215,1727930990
3490679033,1727930990
2132891253,1727930990
1924160375,1727930990
1743003712,1727930990
3438735014,1727930990
3439174940,1727930990
3044003644,1727930990
1727930990,2477830560
1727930990,5099432990
1727930990,5328865938
1727930990,1868637235
1727930990,2541839000
1727930990,3928557427
1727930990,1746316033
1727930990,1941570495
1727930990,2208010590
1727930990,2004371373
1727930990,2632137933
1727930990,1939682450
1727930990,2282395370
1727930990,1898015601
1727930990,1260460590
1727930990,1900029290
1727930990,1418735963
1727930990,3083675110
1727930990,5126161537
1727930990,5126427168
1727930990,3049264700
1727930990,2143388827
1727930990,2686432571
1727930990,3088426815
1727930990,1807937080
1727930990,2772524700
1727930990,2369113640
1727930990,1904769205
1727930990,1687027594
1727930990,2729040293
1727930990,3179660977
1727930990,1971977632
1727930990,2165695934
1727930990,3538935837
1727930990,1844991222
1727930990,1642566747
1727930990,1788569267
1727930990,3192289661
1727930990,2121629932
1727930990,3880537767
1727930990,2859815172
1727930990,1779593415
1727930990,3649756641
1727930990,1826792401
1727930990,1929147511
1727930990,2052512803
1727930990,3912522941
1727930990,2086845247
1727930990,3466901160
1727930990,2418250680
1727930990,1682454721
1727930990,1730714982
1727930990,1788146704
1727930990,1764222885
1727930990,1627897870
1727930990,3229125510
1727930990,2492360595
1727930990,3133173374
1727930990,1674075935
1727930990,1781387491
1727930990,1924160375
1727930990,1743003712
1727930990,2120000630
1727930990,1749583244
1727930990,1568891562
1727930990,2107915214
1727930990,1762211105
1727930990,1872592497
1727930990,1047367301
1727930990,1958102217
1727930990,1011826837
1727930990,1739260032
1727930990,2039268907
1727930990,1595382824
1727930990,2254995530
1727930990,1647415197
1727930990,2211693153
1727930990,2306645070
1727930990,1918821471
1727930990,2410424073
1727930990,2074085334
1727930990,1747752902
1727930990,2859207900
1727930990,2464310184
1727930990,2049439972
1727930990,2341832921
1727930990,2801934264
1727930990,1930245703
1727930990,2948824302
1727930990,2791967361
1727930990,1922856867
1727930990,1750513063
1727930990,1729383555
1727930990,2243678922
1727930990,1714214184
1727930990,1572184202
1727930990,2135313751
1727930990,2539379012
5135977144,1783569970
5052902192,1783569970
5039143885,1783569970
5229066154,1783569970
5082732412,1783569970
5033874819,1783569970
5089857472,1783569970
5061116321,1783569970
5032062190,1783569970
5223002569,1783569970
3978476950,1783569970
2000810481,1783569970
5105151171,1783569970
3489569023,1783569970
1522589827,1783569970
5132366568,1783569970
2251078992,1783569970
3903502697,1783569970
5035905441,1783569970
5042026561,1783569970
3975890616,1783569970
3477898194,1783569970
2642005352,1783569970
3905022852,1783569970
5117648620,1783569970
3518461840,1783569970
5082788865,1783569970
3295761931,1783569970
3871350008,1783569970
3148361764,1783569970
5085241760,1783569970
5013115478,1783569970
5085868082,1783569970
3005416833,1783569970
3511056543,1783569970
3815481380,1783569970
1878520400,1783569970
3941933227,1783569970
1766882460,1783569970
1834681361,1783569970
3692256203,1783569970
3879878638,1783569970
3553010280,1783569970
1242323885,1783569970
2652895693,1783569970
3217682454,1783569970
3826740958,1783569970
1781503384,1783569970
1989216174,1783569970
2808718831,1783569970
2586719460,1783569970
1956532891,1783569970
2090008293,1783569970
3561993262,1783569970
2493109870,1783569970
2106743935,1783569970
3209687495,1783569970
2773631147,1783569970
2125064245,1783569970
2615721257,1783569970
2762783570,1783569970
1721043114,1783569970
3184416562,1783569970
3078272767,1783569970
1908186622,1783569970
3165925585,1783569970
3149043065,1783569970
3083114465,1783569970
3100194121,1783569970
1978603883,1783569970
3030125941,1783569970
2990652317,1783569970
2187908544,1783569970
2948521671,1783569970
2881203230,1783569970
1783569970,1802633291
1783569970,1686760420
1783569970,2136432392
1783569970,3944946911
1783569970,1634139750
1783569970,1810802952
1783569970,1738820302
1783569970,2289537274
1783569970,2000810481
1783569970,3105608451
1783569970,1800042503
1783569970,3489569023
1783569970,2251078992
1783569970,3477898194
1783569970,5098089903
1783569970,1191258123
1783569970,2642005352
1783569970,3905022852
1783569970,5126427168
1783569970,1522589827
1783569970,1766528014
1783569970,2150511032
1783569970,2819115182
1783569970,1904769205
1783569970,3517499214
1783569970,3295761931
1783569970,3148361764
1783569970,2121629932
1783569970,3819363678
1783569970,2284381983
1783569970,1826792401
1783569970,1252397723
1783569970,3093877867
1783569970,1691761292
1783569970,3511056543
1783569970,3203300392
1783569970,2048203312
1783569970,2795763811
1783569970,3815481380
1783569970,1878520400
1783569970,1766882460
1783569970,1884896002
1783569970,2390481120
1783569970,3692256203
1783569970,1834681361
1783569970,2530813523
1783569970,3879878638
1783569970,1790596553
1783569970,2006060644
1783569970,3229125510
1783569970,1242323885
1783569970,2427261420
1783569970,1689224772
1783569970,1649570442
1783569970,1742121542
1783569970,1836384951
1783569970,2652895693
1783569970,1355621664
1783569970,2759751670
1783569970,1736581253
1783569970,1989216174
1783569970,1781503384
1783569970,1999333423
1783569970,2051680500
1783569970,1744825334
1783569970,1574684061
1783569970,1245856511
1783569970,1820114225
1783569970,3188517517
1783569970,2808718831
1783569970,1761179351
1783569970,2586719460
1783569970,1659678405
1783569970,1750513063
1783569970,2157474502
1783569970,3170072514
1783569970,2145376602
1783569970,1707178184
1783569970,1689369091
1783569970,1893660435
1783569970,1956532891
1783569970,1732701841
1783569970,2090008293
1783569970,2610898374
1783569970,1778181861
1783569970,2688202091
1783569970,3285567672
1783569970,2493109870
1783569970,2106743935
1783569970,3209687495
1783569970,2773631147
1783569970,1734818644
1783569970,1808239164
1783569970,2125064245
1783569970,1169265702
1783569970,2041726023
1783569970,2972175272
1783569970,1853423887
1783569970,2832124824
1783569970,2762783570
5235723768,1951659141
3837505646,1951659141
5363829675,1951659141
5333134677,1951659141
5057436134,1951659141
2158258332,1951659141
5136677962,1951659141
5081272252,1951659141
5103647247,1951659141
5097011431,1951659141
5345058961,1951659141
5236257278,1951659141
5269803823,1951659141
5258282159,1951659141
3023547412,1951659141
3232435840,1951659141
1816746150,1951659141
3845419678,1951659141
1739680565,1951659141
